m0,m1,m2,m3,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation,month,day,hour,year
0,0,0,0,100,8.38,66,1014,2.69,66,0,0,2.22222,16.0934,0,84.0745,-8.47516,3,21,6,2023
1.22994,0,0.0860064,0.248676,100,8.41,68,1014,3.11,68,0,0,2.22222,16.0934,0,92.6623,3.84343,3,21,7,2023
4.54891,3.07128,1.69167,1.62442,100,8.7,69,1014,2.42,77,0,0,2.77778,16.0934,0,101.503,16.074,3,21,8,2023
16.6733,13.3458,13.8297,6.91301,100,9.24,71,1013,3.18,77,0,0,3.33333,16.0934,1,111.494,27.896,3,21,9,2023
22.0052,13.2621,15.9934,17.951,100,10.23,72,1013,2.65,86,0,0,5.55556,8.04672,1,123.848,38.8283,3,21,10,2023
32.7397,26.9334,34.8002,18.2367,100,11.46,73,1013,2.7,99,0,0,6.66667,16.0934,1,140.265,48.022,3,21,11,2023
31.0339,31.9216,46.732,24.0711,100,12.05,76,1012,1.77,130,0,0,7.22222,16.0934,1,162.268,54.0158,3,21,12,2023
28.7275,31.5571,32.0006,22.6213,100,12.49,79,1011,2.64,121,0,0,8.33333,16.0934,1,188.218,55.0695,3,21,13,2023
29.5809,27.6523,11.7462,19.0105,100,12.15,83,1011,3.57,101,0,0,8.88889,16.0934,1,212.212,50.777,3,21,14,2023
26.8295,21.1443,9.68005,15.8248,100,11.81,87,1010,4.16,100,0,0,10,16.0934,1,230.655,42.594,3,21,15,2023
19.4763,10.6575,10.0076,10.3434,100,11.55,89,1010,3.94,91,0,0,10,16.0934,0,244.336,32.1988,3,21,16,2023
13.0157,5.44309,8.73862,6.255,100,11.57,89,1010,3.88,90,0,0,10,16.0934,0,255.069,20.6524,3,21,17,2023
5.1551,0,2.07379,2.64074,100,11.32,90,1010,3.96,101,0.18,0,10.5556,9.65606,0,264.248,8.54625,3,21,18,2023
0.852926,0,0.154445,1.334,100,11.12,91,1010,3.87,102,0.2,0,10.5556,16.0934,0,272.862,-3.75456,3,21,19,2023
0,0,0,0,100,11.1,91,1010,4.62,116,0,0,10.5556,16.0934,0,281.735,-15.96,3,21,20,2023
0,0,0,0,100,10.93,93,1010,4.19,102,0,0,10.5556,16.0934,0,291.765,-27.7459,3,21,21,2023
0,0,0,0,100,11.01,93,1010,3.9,96,0,0,10.5556,9.65606,0,304.158,-38.626,3,21,22,2023
0,0,0,0,100,11.06,94,1010,3.94,100,0,0,10.5556,9.65606,0,320.584,-47.7474,3,21,23,2023
0,0,0,0,100,11.01,95,1009,3.81,100,0,0,10.5556,16.0934,0,342.489,-53.6581,3,22,0,2023
0,0,0,0,29,10.03,69,1011,2.57,47,0,0,7.77778,16.0934,0,8.19759,-54.6562,3,22,1,2023
0,0,0,0,39,9.92,74,1011,2.25,40,0,0,8.33333,16.0934,0,31.9565,-50.3613,3,22,2,2023
0,0,0,0,48,9.68,78,1011,1.5,113,0,0,8.88889,16.0934,0,50.2809,-42.2025,3,22,3,2023
0,0,0,0,35,9.61,83,1011,2.34,118,0,0,8.88889,9.65606,0,63.918,-31.8299,3,22,4,2023
0,0,0,0,66,9.4,88,1011,1.88,116,0,0,9.44444,9.65606,0,74.6305,-20.2948,3,22,5,2023
0,0,0,0,63,9.47,91,1011,2.84,98,0,0,10,16.0934,0,83.7911,-8.1869,3,22,6,2023
0.667738,0.199329,0.167353,1.72014,60,9.53,91,1012,2.81,74,0,0,10.5556,8.04672,0,92.3793,4.12983,3,22,7,2023
3.46256,5.10342,5.21555,6.41203,57,10.18,89,1012,2.53,63,0,0,10.5556,8.04672,0,101.217,16.3677,3,22,8,2023
15.3974,11.1429,18.3327,11.8204,60,11.08,87,1012,2.68,57,0,0,11.1111,8.04672,1,111.205,28.207,3,22,9,2023
24.0526,17.4101,23.6993,17.4024,70,11.92,84,1011,2.25,96,0,0,11.6667,8.04672,1,123.569,39.1674,3,22,10,2023
36.722,27.9338,28.7347,24.4391,60,13.12,81,1011,2.89,119,0,0,12.2222,8.04672,1,140.047,48.3969,3,22,11,2023
36.4509,30.3546,25.6622,20.1828,72,14.01,79,1011,3.16,159,0,0,12.2222,8.04672,1,162.221,54.4169,3,22,12,2023
32.9001,31.8266,28.1714,21.2852,76,14.16,79,1010,2.03,150,0,0,12.7778,8.04672,1,188.43,55.4532,3,22,13,2023
31.8334,27.6045,20.2483,15.6614,80,14.1,80,1010,2.66,131,0,0,12.7778,8.04672,1,212.593,51.0993,3,22,14,2023
27.6067,21.2725,17.5963,13.8466,83,13.64,83,1010,2.41,119,0,0,13.3333,8.04672,1,231.075,42.8515,3,22,15,2023
16.0573,4.46369,8.74742,8.01107,100,12.99,86,1009,2.57,87,0,0,13.3333,8.04672,0,244.742,32.409,3,22,16,2023
11.6499,0,7.11754,4.72732,100,12.72,87,1009,2.3,83,0,0,13.8889,8.04672,0,255.453,20.8336,3,22,17,2023
5.14383,0,4.21486,2.98204,100,12.17,90,1010,2.28,59,0.18,0,13.8889,8.04672,0,264.618,8.71324,3,22,18,2023
0.692924,0,0.155786,1.60878,100,11.86,91,1010,2.3,57,0.3,0,13.8889,4.82803,0,273.229,-3.58932,3,22,19,2023
0,0,0,0,100,11.96,92,1009,2.39,58,0.29,0,13.3333,4.82803,0,282.111,-15.7845,3,22,20,2023
0,0,0,0,100,11.83,92,1009,2.91,39,0.1,0,13.3333,4.82803,0,292.159,-27.5464,3,22,21,2023
0,0,0,0,100,11.13,93,1009,3.87,12,0.3,0,12.7778,4.82803,0,304.57,-38.3859,3,22,22,2023
0,0,0,0,100,10.8,93,1009,3.57,12,0.27,0,12.7778,4.82803,0,320.982,-47.4483,3,22,23,2023
0,0,0,0,100,10.39,93,1009,3.68,3,0.35,0,12.2222,4.82803,0,342.773,-53.2933,3,23,0,2023
0,0,0,0,100,10.89,99,1006,2.46,24,1.88,0,12.7778,6.43738,0,8.24436,-54.2552,3,23,1,2023
0,0,0,0,100,10.45,99,1005,3.21,8,4.09,0,12.2222,6.43738,0,31.7932,-49.9732,3,23,2,2023
0,0,0,0,100,10.48,100,1005,2.93,18,2.68,0,12.2222,6.43738,0,50.023,-41.8492,3,23,3,2023
0,0,0,0,100,10.62,100,1004,3.39,22,3.82,0,12.2222,6.43738,0,63.6348,-31.5082,3,23,4,2023
0,0,0,0,100,10.51,99,1004,4.04,13,2.51,0,12.2222,6.43738,0,74.3457,-19.9947,3,23,5,2023
0,0,0,0,100,9.89,99,1005,5.06,350,0.93,0,12.2222,6.43738,0,83.5086,-7.89829,3,23,6,2023
0.658306,0,0.0766213,0.55132,100,9.56,99,1005,4.55,349,0.26,0,12.2222,16.0934,0,92.0966,4.4163,3,23,7,2023
2.84339,0,3.23105,4.10237,100,9.44,99,1006,4.43,343,0,0,11.6667,16.0934,1,100.931,16.6612,3,23,8,2023
9.60025,0.0608374,7.64135,5.13313,100,9.23,98,1006,5.2,339,0,0,11.6667,16.0934,1,110.915,28.5175,3,23,9,2023
14.326,3.78907,8.56346,6.245,100,9.04,97,1007,5.71,331,0,0,11.1111,16.0934,1,123.289,39.5058,3,23,10,2023
24.4116,9.06732,8.87286,8.4873,98,8.98,96,1008,7.03,328,0,0,10.5556,16.0934,2,139.827,48.7714,3,23,11,2023
28.9908,12.0136,8.89829,9.27161,98,8.9,95,1008,7.7,337,0,0,10,16.0934,2,162.174,54.8179,3,23,12,2023
33.7201,19.5653,8.53921,10.098,99,9.12,88,1008,8.87,339,0,0,9.44444,16.0934,2,188.646,55.8361,3,23,13,2023
30.3724,24.2253,8.71916,10.8233,99,9.47,82,1008,8.93,340,0,0,9.44444,16.0934,1,212.98,51.4199,3,23,14,2023
29.4433,24.7391,8.55668,13.631,99,9.44,81,1008,8.51,337,0,0,8.88889,16.0934,1,231.499,43.1069,3,23,15,2023
26.3532,23.1875,10.8696,15.2573,97,9.4,80,1008,8.64,332,0,0,7.77778,16.0934,1,245.149,32.6174,3,23,16,2023
15.9521,13.5931,9.82323,11.2423,99,8.91,77,1009,9.08,334,0,0,7.22222,16.0934,0,255.837,21.0134,3,23,17,2023
8.86291,10.1111,7.19835,6.55439,99,8.6,73,1010,8.04,340,0,0,6.11111,16.0934,0,264.988,8.87934,3,23,18,2023
1.42802,1.46313,0.186984,1.60945,99,8.11,73,1011,8.07,338,0,0,5,6.43738,0,273.596,-3.42447,3,23,19,2023
0,0,0,0,99,7.91,72,1012,7.05,342,0,0,3.88889,6.43738,0,282.487,-15.6088,3,23,20,2023
0,0,0,0,100,7.76,71,1013,7.29,342,0,0,3.33333,6.43738,0,292.552,-27.3464,3,23,21,2023
0,0,0,0,100,7.8,70,1014,7.02,351,0,0,2.77778,6.43738,0,304.979,-38.1448,3,23,22,2023
0,0,0,0,100,7.68,70,1014,7.08,350,0,0,2.77778,6.43738,0,321.376,-47.1483,3,23,23,2023
0,0,0,0,100,7.46,70,1013,7.02,355,0,0,2.77778,6.43738,0,343.052,-52.9283,3,24,0,2023
0,0,0,0,86,7.15,69,1013,7.77,349,0,0,1.66667,6.43738,0,8.29093,-53.8545,3,24,1,2023
0,0,0,0,89,6.92,69,1014,7.67,353,0,0,1.66667,6.19597,0,31.6333,-49.5851,3,24,2,2023
0,0,0,0,90,6.77,70,1014,7.2,353,0,0,1.11111,5.95457,0,49.7685,-41.4954,3,24,3,2023
0,0,0,0,90,6.49,71,1014,7.29,352,0,0,1.11111,5.76145,0,63.3542,-31.186,3,24,4,2023
0,0,0,0,95,6.45,71,1015,7.55,349,0,0,1.11111,5.53614,0,74.0625,-19.6942,3,24,5,2023
0,0,0,0,97,6.3,70,1016,7.62,354,0,0,1.11111,5.31084,0,83.2271,-7.60944,3,24,6,2023
0.667888,0,0.044618,0,97,6.22,69,1016,7.34,356,0,0,0.555556,16.0934,0,91.8143,4.7027,3,24,7,2023
4.59701,3.26008,2.32224,1.5275,98,6.3,67,1016,7.42,358,0,0,0.555556,9.65606,0,100.644,16.9544,3,24,8,2023
15.7827,14.9362,10.0558,10.5011,98,6.67,65,1017,7.65,356,0,0,0.555556,9.65606,1,110.624,28.8274,3,24,9,2023
25.5735,26.4123,14.8471,19.4519,100,7.25,63,1017,6.84,359,0,0,1.11111,9.65606,1,123.007,39.8434,3,24,10,2023
32.7382,35.8173,19.7723,28.7394,100,7.62,62,1018,7.46,350,0,0,2.22222,9.65606,1,139.604,49.1453,3,24,11,2023
56.4253,56.7608,42.3125,67.6109,100,7.91,61,1018,7.92,345,0,0,1.66667,16.0934,2,162.126,55.2184,3,24,12,2023
46.2522,57.3532,43.1098,59.0316,100,7.74,61,1018,8.36,345,0,0,1.11111,16.0934,1,188.867,56.2181,3,24,13,2023
41.524,50.7355,22.1208,48.3333,100,7.42,62,1018,8.52,344,0,0,1.66667,9.65606,1,213.373,51.7386,3,24,14,2023
39.8946,45.8989,20.4895,36.556,100,7.09,62,1018,8.6,344,0,0,1.66667,9.65606,1,231.926,43.3601,3,24,15,2023
26.0077,31.1391,17.2655,19.9334,100,6.92,61,1018,7.33,342,0,0,1.66667,9.65606,0,245.558,32.8239,3,24,16,2023
19.9937,21.2595,13.6639,15.4055,100,6.45,62,1019,7.16,340,0,0,1.66667,9.65606,0,256.223,21.1918,3,24,17,2023
10.581,15.4502,11.0205,15.9084,100,6.14,62,1020,7.4,344,0,0,1.11111,16.0934,0,265.358,9.04455,3,24,18,2023
0.931247,6.10655,2.68536,2.68661,100,6.03,63,1020,5.04,355,0,0,0.555556,6.43738,0,273.963,-3.26001,3,24,19,2023
0,0,0,0,100,6.07,66,1020,4.12,342,0,0,0.555556,6.43738,0,282.861,-15.433,3,24,20,2023
0,0,0,0,100,6.19,66,1021,4.12,343,0,0,0.555556,6.43738,0,292.943,-27.1458,3,24,21,2023
0,0,0,0,100,6.24,68,1021,4.04,340,0,0,2.22222,6.43738,0,305.386,-37.903,3,24,22,2023
0,0,0,0,100,6.16,69,1021,3.41,356,0,0,3.88889,6.43738,0,321.766,-46.8476,3,24,23,2023
0,0,0,0,100,6.12,70,1021,4.11,340,0,0,3.33333,6.43738,0,343.327,-52.5631,3,25,0,2023
0,0,0,0,100,6.14,74,1020,2.76,329,0,0,1.66667,6.43738,0,8.33719,-53.4542,3,25,1,2023
0,0,0,0,100,5.99,76,1020,3.72,323,0,0,1.66667,7.24205,0,31.4767,-49.1971,3,25,2,2023
0,0,0,0,95,5.8,76,1020,3.76,333,0,0,1.66667,6.43738,0,49.5176,-41.1413,3,25,3,2023
0,0,0,0,100,5.66,75,1020,3.15,346,0,0,1.66667,8.04672,0,63.0761,-30.8633,3,25,4,2023
0,0,0,0,100,5.67,75,1020,2.18,340,0,0,1.66667,6.43738,0,73.7811,-19.3933,3,25,5,2023
0,0,0,0,100,5.64,75,1020,1.79,3,0,0,2.22222,10.4607,0,82.9465,-7.32049,3,25,6,2023
0.421696,0,0.0318728,1.72481,100,5.82,75,1020,0.8,339,0,0,2.22222,11.2654,0,91.5323,4.9889,3,25,7,2023
4.78057,4.35444,5.22143,5.49399,97,6.3,72,1020,0.98,339,0,0,2.77778,11.2654,1,100.357,17.247,3,25,8,2023
15.5543,14.7924,15.8643,9.87355,94,6.87,71,1021,0.46,226,0,0,2.77778,11.2654,1,110.332,29.1365,3,25,9,2023
27.2691,27.1275,24.9107,18.6236,91,7.48,67,1021,0.93,305,0,0,3.88889,11.2654,1,122.723,40.1802,3,25,10,2023
42.9566,42.1316,38.114,36.5661,95,7.78,67,1021,1.38,282,0,0,4.44444,11.2654,2,139.378,49.5184,3,25,11,2023
52.3546,47.7168,35.8111,47.8293,97,8.05,69,1020,1.78,241,0,0,5.55556,11.2654,2,162.079,55.6185,3,25,12,2023
59.6314,65.8769,55.421,68.2517,98,8.43,69,1019,1.87,236,0,0,6.11111,16.0934,3,189.092,56.5991,3,25,13,2023
55.2624,59.4079,52.7755,60.5597,98,8.7,70,1019,2.47,263,0,0,6.11111,16.0934,2,213.771,52.0554,3,25,14,2023
43.213,46.8133,44.8392,47.2465,98,8.48,71,1019,3.33,285,0,0,6.11111,16.0934,1,232.357,43.6112,3,25,15,2023
32.4653,38.2793,34.6755,39.1211,100,8.49,70,1019,3.56,296,0,0,5.55556,16.0934,1,245.969,33.0285,3,25,16,2023
26.6585,30.6117,20.8593,31.7498,97,8.29,70,1019,4.01,308,0,0,5,16.0934,1,256.609,21.3688,3,25,17,2023
10.2348,12.0356,7.68625,11.5709,97,8.09,70,1019,2.82,319,0,0,4.44444,16.0934,0,265.729,9.20886,3,25,18,2023
1.69189,4.12595,0.959032,1.90575,97,7.83,71,1019,2.2,319,0,0,4.44444,16.0934,0,274.329,-3.09594,3,25,19,2023
0,0,0,0,98,7.78,70,1020,2.35,311,0,0,3.88889,16.0934,0,283.235,-15.2572,3,25,20,2023
0,0,0,0,98,7.62,72,1020,0.51,357,0,0,3.88889,16.0934,0,293.332,-26.9447,3,25,21,2023
0,0,0,0,98,7.54,70,1020,1.75,297,0,0,3.88889,16.0934,0,305.789,-37.6603,3,25,22,2023
0,0,0,0,99,7.57,71,1020,1.37,311,0,0,3.88889,16.0934,0,322.151,-46.5462,3,25,23,2023
0,0,0,0,99,7.4,70,1020,2.31,312,0,0,3.88889,16.0934,0,343.597,-52.198,3,26,0,2023
0,0,0,0,100,7.35,71,1019,4.13,338,0,0,3.88889,1.62544,0,8.38307,-53.0545,3,26,1,2023
0,0,0,0,100,7.29,73,1019,3.34,345,0,0,3.88889,1.62544,0,31.3231,-48.8093,3,26,2,2023
0,0,0,0,100,7.23,74,1019,3.27,334,0,0,3.88889,1.62544,0,49.2701,-40.787,3,26,3,2023
0,0,0,0,100,7.1,75,1018,3.35,331,0,0,3.88889,1.62544,0,62.8007,-30.5403,3,26,4,2023
0,0,0,0,100,6.9,75,1018,4.22,335,0,0,3.88889,1.62544,0,73.5013,-19.0922,3,26,5,2023
0,0,0,0,100,6.85,73,1019,3.88,342,0,0,3.88889,1.62544,0,82.667,-7.03158,3,26,6,2023
0,8.36561,0.481114,2.14518,100,6.89,72,1019,4.54,343,0,0,3.33333,1.62544,1,91.2507,5.27478,3,26,7,2023
8.61098,20.4734,8.31773,10.4243,100,7.14,69,1019,5.43,344,0,0,2.22222,1.62544,2,100.07,17.539,3,26,8,2023
26.1377,36.1135,16.9205,25.8336,100,7.58,65,1020,6.24,345,0,0,1.66667,1.62544,3,110.039,29.4447,3,26,9,2023
57.3312,55.1304,46.7626,62.557,12,8.27,62,1020,6.56,343,0,0,1.11111,1.62544,5,122.436,40.5159,3,26,10,2023
75.3727,71.5222,64.4477,78.4965,7,8.62,61,1020,7.35,336,0,0,0.555556,1.62544,6,139.15,49.8906,3,26,11,2023
84.4735,78.9417,64.7528,82.5106,30,8.78,58,1020,8.48,334,0,0,5.68E-14,1.62544,7,162.031,56.0179,3,26,12,2023
85.762,90.2795,69.1312,85.8166,23,8.77,55,1020,8.9,337,0,0,-1.11111,1.62544,6,189.323,56.979,3,26,13,2023
83.9633,95.0128,70.0043,86.2539,18,8.71,53,1019,8.98,339,0,0,-2.22222,1.62544,5,214.175,52.3702,3,26,14,2023
78.494,86.4884,58.1611,82.0245,15,8.64,49,1019,9.15,344,0,0,-3.33333,1.62544,3,232.791,43.86,3,26,15,2023
66.9047,74.6475,48.6254,74.2196,0,8.48,48,1019,9.74,343,0,0,-3.88889,1.62544,2,246.381,33.2311,3,26,16,2023
51.8779,53.4165,33.8001,52.139,2,8.24,48,1019,9.26,343,0,0,-4.44444,1.62544,1,256.995,21.5444,3,26,17,2023
14.2035,21.6812,16.6642,16.9922,31,7.74,50,1020,8.58,343,0,0,-4.44444,1.62544,0,266.099,9.37227,3,26,18,2023
1.96788,8.79405,6.70439,6.69826,48,7.17,54,1021,8.02,342,0,0,-3.88889,1.62544,0,274.695,-2.93227,3,26,19,2023
0,0,0,0,59,6.85,57,1021,7.85,342,0,0,-3.33333,1.62544,0,283.607,-15.0813,3,26,20,2023
0,0,0,0,65,6.62,59,1022,7.13,344,0,0,-2.77778,1.62544,0,293.719,-26.743,3,26,21,2023
0,0,0,0,100,6.49,60,1023,6.73,350,0,0,-2.77778,1.62544,0,306.189,-37.4169,3,26,22,2023
0,0,0,0,100,6.28,60,1022,6.6,356,0,0,-2.77778,1.62544,0,322.531,-46.2442,3,26,23,2023
0,0,0,0,100,6.07,59,1022,7,358,0,0,-3.33333,1.62544,0,343.863,-51.8331,3,27,0,2023
0,0,0,0,100,5.59,56,1022,7.45,353,0,0,-2.77778,1.62544,0,8.42845,-52.6555,3,27,1,2023
0,0,0,0,100,5.55,56,1021,7.27,353,0,0,-2.77778,1.62544,0,31.1726,-48.422,3,27,2,2023
0,0,0,0,100,5.44,56,1021,7.03,353,0,0,-2.77778,1.62544,0,49.0259,-40.4326,3,27,3,2023
0,0,0,0,100,5.38,56,1021,6.88,355,0,0,-2.77778,1.62544,0,62.5277,-30.2171,3,27,4,2023
0,0,0,0,100,5.27,56,1021,6.52,358,0,0,-2.77778,1.62544,0,73.2232,-18.7911,3,27,5,2023
0,0,0,0,100,5.07,56,1022,5.83,359,0,0,-2.77778,1.62544,0,82.3884,-6.74284,3,27,6,2023
2.05182,12.0319,1.593,5.23482,88,4.87,56,1022,5.35,2,0,0,-2.77778,1.62544,1,90.9695,5.56019,3,27,7,2023
16.7091,23.5762,16.0521,22.2396,71,5.29,54,1023,4.93,1,0,0,-3.33333,1.62544,2,99.7828,17.8302,3,27,8,2023
39.5223,45.0895,28.8942,21.9934,59,5.98,50,1023,4.85,359,0,0,-3.33333,1.62544,3,109.745,29.7518,3,27,9,2023
61.2342,69.6983,61.5637,69.1723,0,6.73,48,1024,5.11,354,0,0,-3.33333,1.62544,5,122.148,40.8504,3,27,10,2023
79.2927,84.8626,77.0347,84.9157,0,7.31,48,1024,5.35,344,0,0,-3.88889,1.62544,6,138.919,50.2617,3,27,11,2023
90.3925,96.8383,86.1581,96.1657,0,7.61,48,1024,5.47,334,0,0,-4.44444,1.62544,7,161.982,56.4167,3,27,12,2023
92.9202,99,87.9573,99,0,7.76,48,1023,5.91,326,0,0,-4.44444,1.62544,6,189.558,57.3578,3,27,13,2023
92.4186,99,87.1311,99,0,7.78,48,1023,6.02,322,0,0,-4.44444,1.62544,5,214.584,52.6828,3,27,14,2023
85.4632,97.481,81.441,95.5993,0,7.73,48,1023,5.92,318,0,0,-4.44444,1.62544,3,233.228,44.1065,3,27,15,2023
71.6808,79.2411,70.5191,84.7698,0,7.61,50,1023,5.93,320,0,0,-4.44444,1.62544,2,246.795,33.4319,3,27,16,2023
52.2488,56.6417,49.4862,61.9389,0,7.48,51,1023,5.5,326,0,0,-3.88889,1.62544,1,257.382,21.7185,3,27,17,2023
19.5887,30.8037,24.9598,28.5084,0,7.22,54,1023,4.73,329,0,0,-3.33333,1.62544,0,266.469,9.53479,3,27,18,2023
2.18753,18.8024,8.2583,6.27484,0,6.71,56,1023,3.7,329,0,0,-2.22222,1.62544,0,275.06,-2.76898,3,27,19,2023
0,0,0,0,0,6.61,57,1024,3.54,340,0,0,-1.11111,1.62544,0,283.978,-14.9052,3,27,20,2023
0,0,0,0,0,6.55,56,1024,3.45,353,0,0,-0.555556,1.62544,0,294.104,-26.5409,3,27,21,2023
0,0,0,0,0,6.47,55,1025,3.04,354,0,0,5.68E-14,1.62544,0,306.587,-37.1728,3,27,22,2023
0,0,0,0,0,6.42,54,1025,2.56,1,0,0,5.68E-14,1.62544,0,322.906,-45.9416,3,27,23,2023
0,0,0,0,0,6.3,52,1025,2.13,9,0,0,-0.555556,1.62544,0,344.124,-51.4683,3,28,0,2023
0,0,0,0,0,6.16,56,1024,2.47,37,0,0,-1.66667,16.0934,0,8.47325,-52.2573,3,28,1,2023
0,0,0,0,0,6.06,54,1024,2.35,36,0,0,-2.22222,16.0934,0,31.0249,-48.0352,3,28,2,2023
0,0,0,0,0,6.01,52,1024,2.13,44,0,0,-3.33333,16.0934,0,48.785,-40.0784,3,28,3,2023
0,0,0,0,0,5.97,52,1024,1.36,65,0,0,-3.33333,16.0934,0,62.2573,-29.8939,3,28,4,2023
0,0,0,0,0,6.08,50,1024,0.58,58,0,0,-3.88889,16.0934,0,72.9468,-18.49,3,28,5,2023
0,0,0,0,2,6.11,50,1025,0.69,54,0,0,-3.88889,16.0934,0,82.1109,-6.45441,3,28,6,2023
3.03986,5.58042,1.12207,2.00354,6,6.32,49,1025,1.07,114,0,0,-3.88889,16.0934,1,90.6887,5.84501,3,28,7,2023
17.6007,18.0987,11.7922,15.1144,25,6.99,47,1025,1.65,133,0,0,-3.88889,16.0934,2,99.4951,18.1205,3,28,8,2023
40.3088,37.9747,33.0059,45.1571,26,7.57,48,1026,1.7,160,0,0,-3.33333,16.0934,3,109.449,30.0578,3,28,9,2023
61.0443,58.8412,62.8717,66.7422,58,8.28,48,1026,1.93,174,0,0,-2.77778,16.0934,5,121.857,41.1836,3,28,10,2023
75.0731,73.349,73.9366,80.8035,79,8.6,49,1026,1.88,211,0,0,-2.22222,16.0934,6,138.685,50.6317,3,28,11,2023
81.13,86.2946,79.5508,85.3223,74,9.19,51,1026,2.61,238,0,0,-1.66667,16.0934,7,161.933,56.8145,3,28,12,2023
84.33,95.6645,83.7029,89.0315,68,9.61,53,1025,3.18,245,0,0,-1.11111,16.0934,6,189.797,57.7352,3,28,13,2023
85.7414,98.2381,84.1479,88.7238,57,9.89,57,1025,3.96,255,0,0,5.68E-14,16.0934,5,214.998,52.9933,3,28,14,2023
76.1688,85.6732,72.7541,82.3249,49,9.86,62,1024,4.24,255,0,0,0.555556,16.0934,3,233.668,44.3507,3,28,15,2023
47.7284,56.3782,35.9004,61.1176,91,9.7,68,1024,4.28,262,0,0,2.22222,16.0934,2,247.209,33.6307,3,28,16,2023
34.6996,39.6468,20.9907,38.797,78,9.46,74,1024,4.04,264,0,0,3.33333,16.0934,1,257.769,21.8913,3,28,17,2023
14.2223,20.8347,6.19986,20.4252,54,9,79,1024,3.6,269,0,0,4.44444,16.0934,0,266.838,9.69643,3,28,18,2023
1.35315,11.1156,0.236786,5.56547,43,8.33,85,1025,3.38,277,0,0,5.55556,16.0934,0,275.424,-2.60608,3,28,19,2023
0,0,0,0,53,7.94,88,1025,2.69,295,0,0,5.55556,16.0934,0,284.348,-14.7292,3,28,20,2023
0,0,0,0,47,7.64,89,1025,2.31,313,0,0,5.55556,16.0934,0,294.488,-26.3384,3,28,21,2023
0,0,0,0,83,7.53,89,1025,2,319,0,0,5,16.0934,0,306.98,-36.928,3,28,22,2023
0,0,0,0,92,7.47,87,1025,2.37,338,0,0,5,16.0934,0,323.277,-45.6387,3,28,23,2023
0,0,0,0,94,7.4,85,1025,2.63,351,0,0,4.44444,16.0934,0,344.381,-51.1038,3,29,0,2023
0,0,0,0,85,7.43,88,1025,1.4,284,0,0,4.44444,16.0934,0,8.51736,-51.86,3,29,1,2023
0,0,0,0,86,7.38,86,1025,1.68,306,0,0,4.44444,16.0934,0,30.8799,-47.6491,3,29,2,2023
0,0,0,0,86,7.28,84,1024,2.12,336,0,0,4.44444,16.0934,0,48.5473,-39.7245,3,29,3,2023
0,0,0,0,26,7.14,83,1024,2.19,2,0,0,3.88889,16.0934,0,61.9894,-29.5708,3,29,4,2023
0,0,0,0,17,6.94,83,1024,1.9,15,0,0,3.33333,16.0934,0,72.6722,-18.1892,3,29,5,2023
0,0,0,0,18,6.76,83,1024,2.05,27,0,0,2.22222,16.0934,0,81.8344,-6.16642,3,29,6,2023
0.866447,2.33317,0.223725,0.840496,39,6.75,82,1024,2.31,32,0,0,1.66667,16.0934,0,90.4085,6.1291,3,29,7,2023
6.56292,13.0027,4.9408,9.20996,51,7.15,79,1024,2.47,38,0,0,2.77778,16.0934,1,99.2073,18.4098,3,29,8,2023
29.8579,31.2349,23.4729,31.3011,59,7.91,74,1024,2.26,30,0,0,3.33333,16.0934,2,109.153,30.3624,3,29,9,2023
45.1151,58.1731,45.1421,46.7001,100,8.99,67,1025,2.32,18,0,0,3.33333,16.0934,5,121.564,41.5153,3,29,10,2023
64.5934,68.4638,69.1302,65.4801,100,9.82,63,1024,2.15,349,0,0,3.33333,16.0934,6,138.448,51.0003,3,29,11,2023
73.6316,79.6636,78.3773,72.1247,100,10.47,59,1024,2.92,327,0,0,3.33333,16.0934,7,161.884,57.2114,3,29,12,2023
72.62,83.2936,75.0326,71.4647,100,10.49,61,1024,3.35,310,0,0,3.33333,16.0934,6,190.042,58.1112,3,29,13,2023
69.3306,81.2764,68.5317,70.3115,100,10.41,61,1023,4.26,307,0,0,3.88889,16.0934,5,215.417,53.3015,3,29,14,2023
63.5168,68.776,53.7607,65.4553,98,10.48,62,1023,4.55,304,0,0,3.88889,16.0934,3,234.11,44.5925,3,29,15,2023
63.2134,66.3062,56.4095,68.4999,2,10.29,64,1022,4.54,312,0,0,3.88889,16.0934,2,247.624,33.8275,3,29,16,2023
43.3408,43.5759,31.9885,50.431,3,10.07,65,1022,4.05,322,0,0,4.44444,16.0934,1,258.156,22.0626,3,29,17,2023
17.6658,19.6219,10.6384,26.5541,3,9.75,68,1022,3.33,315,0,0,4.44444,16.0934,0,267.207,9.85718,3,29,18,2023
1.7175,8.29054,0.594696,4.47612,3,8.89,72,1022,2.03,305,0,0,4.44444,16.0934,0,275.787,-2.44356,3,29,19,2023
0,0,0,0,6,8.6,74,1023,1.66,294,0,0,4.44444,16.0934,0,284.716,-14.553,3,29,20,2023
0,0,0,0,21,8.39,75,1023,1.14,276,0,0,4.44444,16.0934,0,294.868,-26.1354,3,29,21,2023
0,0,0,0,92,8.38,75,1024,1.53,286,0,0,4.44444,16.0934,0,307.371,-36.6826,3,29,22,2023
0,0,0,0,95,8.23,76,1023,1.31,339,0,0,4.44444,16.0934,0,323.643,-45.3354,3,29,23,2023
