m0,m1,m2,m3,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation,month,day,hour,year
0,0,0,0,71,6.95,71,1013,6.7,349,0,0,1.11111,5.76145,0,63.3542,-31.186,3,24,4,2023
0,0,0,0,80,6.6,72,1014,7.08,352,0,0,1.11111,5.53614,0,74.0625,-19.6942,3,24,5,2023
0,0,0,0,87,6.36,72,1014,7.31,359,0,0,1.11111,5.31084,0,83.2271,-7.60944,3,24,6,2023
0.95322,0,0.100138,0,90,6.35,71,1015,7.27,353,0,0,0.555556,16.0934,0,91.8143,4.7027,3,24,7,2023
3.20054,4.15738,3.72545,3.89235,92,6.49,68,1016,7.92,5,0,0,0.555556,9.65606,0,100.644,16.9544,3,24,8,2023
14.6277,13.5885,7.77757,11.0929,93,6.9,67,1016,7.44,357,0,0,0.555556,9.65606,1,110.624,28.8274,3,24,9,2023
22.0385,24.2086,16.212,25.3965,100,7.43,65,1017,6.82,355,0,0,1.11111,9.65606,1,123.007,39.8434,3,24,10,2023
33.9473,34.6088,31.4838,25.216,100,7.89,64,1017,6.82,348,0,0,2.22222,9.65606,1,139.604,49.1453,3,24,11,2023
56.8233,58.0081,43.3919,53.8937,100,8.11,63,1017,6.4,346,0,0,1.66667,16.0934,2,162.126,55.2184,3,24,12,2023
50.3671,57.1262,42.1265,48.0164,100,8.02,63,1017,7.36,339,0,0,1.11111,16.0934,1,188.867,56.2181,3,24,13,2023
42.2243,49.1914,50.4697,28.822,100,7.59,63,1017,8.21,338,0,0,1.66667,9.65606,1,213.373,51.7386,3,24,14,2023
37.8818,43.4438,45.6585,33.9298,100,7.23,63,1017,8.19,340,0,0,1.66667,9.65606,1,231.926,43.3601,3,24,15,2023
22.7877,27.0953,23.6853,30.5174,100,6.83,64,1017,7.37,340,0,0,1.66667,9.65606,0,245.558,32.8239,3,24,16,2023
17.7495,18.1732,13.4748,22.1216,100,6.61,64,1018,7.03,337,0,0,1.66667,9.65606,0,256.223,21.1918,3,24,17,2023
10.5611,11.9542,6.15365,15.8471,100,6.44,64,1019,6.68,337,0,0,1.11111,16.0934,0,265.358,9.04455,3,24,18,2023
1.04967,4.20725,0.146828,3.00351,100,6.28,64,1019,5.36,345,0,0,0.555556,6.43738,0,273.963,-3.26001,3,24,19,2023
0,0,0,0,100,6.31,65,1020,3.78,345,0,0,0.555556,6.43738,0,282.861,-15.433,3,24,20,2023
0,0,0,0,100,6.39,67,1020,3.44,340,0,0,0.555556,6.43738,0,292.943,-27.1458,3,24,21,2023
0,0,0,0,100,6.35,68,1021,3.13,327,0,0,2.22222,6.43738,0,305.386,-37.903,3,24,22,2023
0,0,0,0,100,6.24,71,1020,3.15,332,0,0,3.88889,6.43738,0,321.766,-46.8476,3,24,23,2023
0,0,0,0,100,6.23,72,1020,3.48,326,0,0,3.33333,6.43738,0,343.327,-52.5631,3,25,0,2023
0,0,0,0,100,6.32,73,1020,3.25,337,0,0,1.66667,6.43738,0,8.33719,-53.4542,3,25,1,2023
0,0,0,0,100,6.4,73,1020,2.18,344,0,0,1.66667,7.24205,0,31.4767,-49.1971,3,25,2,2023
0,0,0,0,100,6.23,74,1020,3.94,331,0,0,1.66667,6.43738,0,49.5176,-41.1413,3,25,3,2023
0,0,0,0,100,6.15,74,1020,4.1,347,0,0,1.66667,8.04672,0,63.0761,-30.8633,3,25,4,2023
0,0,0,0,100,6.23,72,1020,3.47,349,0,0,1.66667,6.43738,0,73.7811,-19.3933,3,25,5,2023
0,0,0,0,98,6.12,72,1020,2.35,16,0,0,2.22222,10.4607,0,82.9465,-7.32049,3,25,6,2023
0.166833,0.205901,0.159753,1.15901,96,6.1,72,1020,1.49,14,0,0,2.22222,11.2654,0,91.5323,4.9889,3,25,7,2023
4.72181,5.47976,5.52355,6.64813,97,6.62,69,1020,1.39,33,0,0,2.77778,11.2654,1,100.357,17.247,3,25,8,2023
15.1879,18.376,5.83588,22.0249,97,7.25,68,1021,1.01,353,0,0,2.77778,11.2654,1,110.332,29.1365,3,25,9,2023
30.855,32.6087,14.0911,42.0979,94,7.86,64,1021,1.55,349,0,0,3.88889,11.2654,1,122.723,40.1802,3,25,10,2023
51.3895,50.4916,41.6931,63.1061,94,8.41,63,1020,0.19,326,0,0,4.44444,11.2654,2,139.378,49.5184,3,25,11,2023
60.2598,58.5926,57.7638,53.2064,93,8.7,61,1020,1.5,238,0,0,5.55556,11.2654,2,162.079,55.6185,3,25,12,2023
66.7207,71.7016,64.6597,75.2146,95,9.13,61,1019,2.85,242,0,0,6.11111,16.0934,3,189.092,56.5991,3,25,13,2023
62.6819,63.5866,56.0592,72.9297,95,9.52,63,1019,3.94,263,0,0,6.11111,16.0934,2,213.771,52.0554,3,25,14,2023
49.2306,48.3073,44.8625,54.2301,96,8.96,66,1019,4.56,291,0,0,6.11111,16.0934,1,232.357,43.6112,3,25,15,2023
33.2197,37.9017,37.6978,39.791,100,8.28,66,1019,4.38,295,0,0,5.55556,16.0934,1,245.969,33.0285,3,25,16,2023
27.4049,28.139,26.6485,27.4672,100,8.2,66,1019,3.19,305,0,0,5,16.0934,1,256.609,21.3688,3,25,17,2023
10.4365,10.4366,11.8328,12.9767,97,8,67,1019,2.45,303,0,0,4.44444,16.0934,0,265.729,9.20886,3,25,18,2023
1.22993,3.89408,0.230296,2.66563,98,7.7,68,1019,2.14,266,0,0,4.44444,16.0934,0,274.329,-3.09594,3,25,19,2023
0,0,0,0,98,7.66,68,1020,1.99,301,0,0,3.88889,16.0934,0,283.235,-15.2572,3,25,20,2023
0,0,0,0,98,7.63,70,1020,1.32,293,0,0,3.88889,16.0934,0,293.332,-26.9447,3,25,21,2023
0,0,0,0,100,7.52,71,1020,0.96,291,0,0,3.88889,16.0934,0,305.789,-37.6603,3,25,22,2023
0,0,0,0,100,7.51,70,1020,1.96,302,0,0,3.88889,16.0934,0,322.151,-46.5462,3,25,23,2023
0,0,0,0,100,7.34,70,1020,2.79,321,0,0,3.88889,16.0934,0,343.597,-52.198,3,26,0,2023
0,0,0,0,100,7.35,71,1019,4.13,338,0,0,3.88889,1.62544,0,8.38307,-53.0545,3,26,1,2023
0,0,0,0,100,7.29,73,1019,3.34,345,0,0,3.88889,1.62544,0,31.3231,-48.8093,3,26,2,2023
0,0,0,0,100,7.23,74,1019,3.27,334,0,0,3.88889,1.62544,0,49.2701,-40.787,3,26,3,2023
0,0,0,0,100,7.1,75,1018,3.35,331,0,0,3.88889,1.62544,0,62.8007,-30.5403,3,26,4,2023
0,0,0,0,100,6.9,75,1018,4.22,335,0,0,3.88889,1.62544,0,73.5013,-19.0922,3,26,5,2023
0,0,0,0,100,6.85,73,1019,3.88,342,0,0,3.88889,1.62544,0,82.667,-7.03158,3,26,6,2023
0,0.76891,0.168268,0.887977,100,6.89,72,1019,4.54,343,0,0,3.33333,1.62544,1,91.2507,5.27478,3,26,7,2023
10.7639,9.40938,7.09163,4.93729,100,7.14,69,1019,5.43,344,0,0,2.22222,1.62544,2,100.07,17.539,3,26,8,2023
26.3193,23.3158,32.7042,20.1496,100,7.58,65,1020,6.24,345,0,0,1.66667,1.62544,3,110.039,29.4447,3,26,9,2023
59.9152,58.3462,76.9088,60.8492,12,8.27,62,1020,6.56,343,0,0,1.11111,1.62544,5,122.436,40.5159,3,26,10,2023
78.7766,75.4149,85.1593,78.2854,7,8.62,61,1020,7.35,336,0,0,0.555556,1.62544,6,139.15,49.8906,3,26,11,2023
88.9144,86.5055,86.3696,87.0241,30,8.78,58,1020,8.48,334,0,0,5.68E-14,1.62544,7,162.031,56.0179,3,26,12,2023
89.7022,98.7854,89.1627,93.202,23,8.77,55,1020,8.9,337,0,0,-1.11111,1.62544,6,189.323,56.979,3,26,13,2023
87.9353,99,88.0548,97.1219,18,8.71,53,1019,8.98,339,0,0,-2.22222,1.62544,5,214.175,52.3702,3,26,14,2023
78.5302,92.6745,79.9964,97.2682,15,8.64,49,1019,9.15,344,0,0,-3.33333,1.62544,3,232.791,43.86,3,26,15,2023
63.3735,75.1809,67.5275,83.1377,0,8.48,48,1019,9.74,343,0,0,-3.88889,1.62544,2,246.381,33.2311,3,26,16,2023
50.9818,52.43,39.2817,60.4837,2,8.24,48,1019,9.26,343,0,0,-4.44444,1.62544,1,256.995,21.5444,3,26,17,2023
13.733,23.2601,6.6556,24.6288,31,7.74,50,1020,8.58,343,0,0,-4.44444,1.62544,0,266.099,9.37227,3,26,18,2023
1.76909,10.8098,0.252109,2.64557,48,7.17,54,1021,8.02,342,0,0,-3.88889,1.62544,0,274.695,-2.93227,3,26,19,2023
0,0,0,0,59,6.85,57,1021,7.85,342,0,0,-3.33333,1.62544,0,283.607,-15.0813,3,26,20,2023
0,0,0,0,65,6.62,59,1022,7.13,344,0,0,-2.77778,1.62544,0,293.719,-26.743,3,26,21,2023
0,0,0,0,100,6.49,60,1023,6.73,350,0,0,-2.77778,1.62544,0,306.189,-37.4169,3,26,22,2023
0,0,0,0,100,6.28,60,1022,6.6,356,0,0,-2.77778,1.62544,0,322.531,-46.2442,3,26,23,2023
0,0,0,0,100,6.07,59,1022,7,358,0,0,-3.33333,1.62544,0,343.863,-51.8331,3,27,0,2023
0,0,0,0,98,5.63,56,1021,7.92,355,0,0,-2.77778,16.0934,0,8.42845,-52.6555,3,27,1,2023
0,0,0,0,99,5.53,55,1021,7.85,357,0,0,-2.77778,16.0934,0,31.1726,-48.422,3,27,2,2023
0,0,0,0,99,5.48,55,1021,7.48,358,0,0,-3.33333,16.0934,0,49.0259,-40.4326,3,27,3,2023
0,0,0,0,100,5.39,54,1021,7.01,358,0,0,-3.33333,16.0934,0,62.5277,-30.2171,3,27,4,2023
0,0,0,0,100,5.36,54,1021,6.08,359,0,0,-3.88889,16.0934,0,73.2232,-18.7911,3,27,5,2023
0,0,0,0,100,5.25,55,1022,5.56,360,0,0,-3.88889,16.0934,0,82.3884,-6.74284,3,27,6,2023
2.48975,1.96323,0.210491,1.40674,100,5.14,55,1022,5.37,2,0,0,-4.44444,16.0934,1,90.9695,5.56019,3,27,7,2023
14.3225,15.5021,14.7004,7.02608,80,5.45,54,1023,5.03,1,0,0,-5,16.0934,2,99.7828,17.8302,3,27,8,2023
36.1315,43.3268,48.3215,35.3525,67,6.1,50,1023,5.01,360,0,0,-5.55556,16.0934,3,109.745,29.7518,3,27,9,2023
63.5178,70.9031,76.266,62.5385,0,6.86,49,1024,5.35,355,0,0,-5.55556,16.0934,5,122.148,40.8504,3,27,10,2023
80.0706,85.6563,90.5327,80.8224,0,7.48,49,1024,5.71,346,0,0,-5.55556,16.0934,6,138.919,50.2617,3,27,11,2023
92.4017,94.9251,95.1076,92.2245,0,7.8,49,1024,5.88,336,0,0,-5.55556,16.0934,7,161.982,56.4167,3,27,12,2023
93.5653,99,94.4003,99,0,7.92,49,1023,6.35,328,0,0,-5.55556,16.0934,6,189.558,57.3578,3,27,13,2023
93.5035,99,94.0719,99,0,7.9,49,1023,6.51,325,0,0,-5.55556,16.0934,5,214.584,52.6828,3,27,14,2023
85.7321,92.1472,88.9565,87.7781,0,7.92,48,1023,6.07,323,0,0,-5.55556,16.0934,3,233.228,44.1065,3,27,15,2023
69.9401,72.757,74.4852,68.5237,0,7.72,50,1022,6.1,321,0,0,-5,16.0934,2,246.795,33.4319,3,27,16,2023
51.3995,49.4208,47.599,46.534,0,7.53,52,1023,5.44,321,0,0,-4.44444,16.0934,1,257.382,21.7185,3,27,17,2023
19.6283,22.364,17.5338,20.3159,0,7.22,55,1023,4.85,326,0,0,-3.33333,16.0934,0,266.469,9.53479,3,27,18,2023
2.39501,10.2896,3.55532,2.61479,0,6.77,57,1023,4.27,335,0,0,-2.77778,16.0934,0,275.06,-2.76898,3,27,19,2023
0,0,0,0,0,6.65,58,1024,4.01,340,0,0,-2.22222,16.0934,0,283.978,-14.9052,3,27,20,2023
0,0,0,0,0,6.59,58,1024,3.65,350,0,0,-1.66667,16.0934,0,294.104,-26.5409,3,27,21,2023
0,0,0,0,0,6.47,57,1024,3.32,2,0,0,-1.66667,16.0934,0,306.587,-37.1728,3,27,22,2023
0,0,0,0,0,6.42,54,1024,2.91,19,0,0,-2.22222,16.0934,0,322.906,-45.9416,3,27,23,2023
0,0,0,0,0,6.3,51,1024,2.62,20,0,0,-2.22222,16.0934,0,344.124,-51.4683,3,28,0,2023
0,0,0,0,0,6.08,54,1023,2.98,37,0,0,-2.22222,16.0934,0,8.47325,-52.2573,3,28,1,2023
0,0,0,0,0,6.06,53,1024,2.58,36,0,0,-2.77778,16.0934,0,31.0249,-48.0352,3,28,2,2023
0,0,0,0,0,6.04,52,1024,1.95,49,0,0,-3.33333,16.0934,0,48.785,-40.0784,3,28,3,2023
0,0,0,0,0,6.08,50,1024,1.36,62,0,0,-3.33333,16.0934,0,62.2573,-29.8939,3,28,4,2023
0,0,0,0,0,6.17,49,1024,0.55,60,0,0,-3.33333,16.0934,0,72.9468,-18.49,3,28,5,2023
0,0,0,0,1,6.2,49,1024,0.36,79,0,0,-3.33333,16.0934,0,82.1109,-6.45441,3,28,6,2023
3.75506,8.19096,0.826132,2.70973,2,6.38,47,1025,1.45,128,0,0,-3.33333,16.0934,1,90.6887,5.84501,3,28,7,2023
19.4389,21.6537,13.0081,12.3191,9,7.18,48,1025,1.28,169,0,0,-3.33333,16.0934,2,99.4951,18.1205,3,28,8,2023
35.9201,39.5631,32.5164,35.7359,24,7.55,48,1026,2.01,187,0,0,-2.77778,16.0934,3,109.449,30.0578,3,28,9,2023
57.7008,52.923,54.1457,57.2432,98,8.17,49,1026,2.08,206,0,0,-1.66667,16.0934,5,121.857,41.1836,3,28,10,2023
75.5315,75.0906,79.4785,73.6204,76,8.72,51,1026,2.05,214,0,0,-1.11111,16.0934,6,138.685,50.6317,3,28,11,2023
84.8213,88.4521,83.4292,78.504,58,9.25,53,1025,2.41,225,0,0,-0.555556,16.0934,7,161.933,56.8145,3,28,12,2023
85.6514,98.403,88.68,90.4237,51,9.64,54,1025,3.28,242,0,0,-0.555556,16.0934,6,189.797,57.7352,3,28,13,2023
85.6329,99,84.8816,88.7305,44,9.8,59,1025,3.83,253,0,0,5.68E-14,16.0934,5,214.998,52.9933,3,28,14,2023
76.9556,87.2953,71.7162,79.7869,36,9.82,63,1024,4.08,256,0,0,0.555556,16.0934,3,233.668,44.3507,3,28,15,2023
63.0794,66.9171,60.8108,67.1151,0,9.66,68,1024,4.21,260,0,0,1.66667,16.0934,2,247.209,33.6307,3,28,16,2023
40.8459,41.4142,32.894,45.962,4,9.4,74,1024,4.06,271,0,0,3.33333,16.0934,1,257.769,21.8913,3,28,17,2023
16.083,15.4788,13.7751,19.4129,4,8.95,80,1024,3.53,278,0,0,4.44444,16.0934,0,266.838,9.69643,3,28,18,2023
1.03991,5.86129,1.32263,3.67799,3,8.28,85,1024,2.75,288,0,0,5,16.0934,0,275.424,-2.60608,3,28,19,2023
0,0,0,0,6,7.93,86,1025,2.25,300,0,0,5,16.0934,0,284.348,-14.7292,3,28,20,2023
0,0,0,0,21,7.71,84,1025,1.97,310,0,0,5,16.0934,0,294.488,-26.3384,3,28,21,2023
0,0,0,0,94,7.57,83,1025,1.85,320,0,0,4.44444,16.0934,0,306.98,-36.928,3,28,22,2023
0,0,0,0,97,7.48,82,1025,2.04,334,0,0,4.44444,16.0934,0,323.277,-45.6387,3,28,23,2023
0,0,0,0,98,7.31,81,1025,1.94,346,0,0,3.88889,16.0934,0,344.381,-51.1038,3,29,0,2023
0,0,0,0,93,7.73,83,1025,1.32,288,0,0,4.44444,16.0934,0,8.51736,-51.86,3,29,1,2023
0,0,0,0,92,7.63,85,1025,1.45,274,0,0,4.44444,16.0934,0,30.8799,-47.6491,3,29,2,2023
0,0,0,0,91,7.5,86,1024,1.3,304,0,0,4.44444,16.0934,0,48.5473,-39.7245,3,29,3,2023
0,0,0,0,100,7.34,86,1024,1.65,342,0,0,3.88889,16.0934,0,61.9894,-29.5708,3,29,4,2023
0,0,0,0,65,7.19,86,1024,2,21,0,0,3.33333,16.0934,0,72.6722,-18.1892,3,29,5,2023
0,0,0,0,49,7.06,85,1024,1.97,43,0,0,2.22222,16.0934,0,81.8344,-6.16642,3,29,6,2023
0.564215,2.52416,0.145752,0.354845,60,6.99,83,1024,1.97,50,0,0,1.66667,16.0934,0,90.4085,6.1291,3,29,7,2023
6.75388,11.1967,5.77157,6.32009,64,7.44,79,1024,2.3,51,0,0,2.77778,16.0934,1,99.2073,18.4098,3,29,8,2023
25.0763,28.9332,24.7046,19.3584,70,8.06,74,1024,2.28,46,0,0,3.33333,16.0934,2,109.153,30.3624,3,29,9,2023
46.2745,49.9537,48.4784,38.2598,98,9.12,68,1025,1.94,34,0,0,3.33333,16.0934,5,121.564,41.5153,3,29,10,2023
60.5934,65.2165,64.1311,52.448,99,10.08,64,1024,1.27,8,0,0,3.33333,16.0934,6,138.448,51.0003,3,29,11,2023
74.5523,78.5555,85.9822,85.6921,99,10.75,59,1024,1.89,306,0,0,3.33333,16.0934,7,161.884,57.2114,3,29,12,2023
72.2779,83.0035,89.3451,87.394,99,10.83,59,1024,3.56,287,0,0,3.33333,16.0934,6,190.042,58.1112,3,29,13,2023
71.2145,80.0028,78.5607,80.8195,99,10.59,61,1023,4.26,302,0,0,3.88889,16.0934,5,215.417,53.3015,3,29,14,2023
66.6031,68.0117,56.0154,67.2873,96,10.55,62,1022,4.18,318,0,0,3.88889,16.0934,3,234.11,44.5925,3,29,15,2023
59.8225,65.3314,63.5681,66.7325,15,10.53,63,1022,4,313,0,0,3.88889,16.0934,2,247.624,33.8275,3,29,16,2023
39.5372,42.36,41.6262,44.9276,9,10.18,64,1023,3.79,314,0,0,4.44444,16.0934,1,258.156,22.0626,3,29,17,2023
17.2163,16.85,16.3643,15.263,8,9.8,66,1023,3.05,319,0,0,4.44444,16.0934,0,267.207,9.85718,3,29,18,2023
1.33219,6.37539,2.41443,0.84,8,9.01,70,1023,1.95,316,0,0,4.44444,16.0934,0,275.787,-2.44356,3,29,19,2023
0,0,0,0,27,8.74,71,1023,1.11,308,0,0,4.44444,16.0934,0,284.716,-14.553,3,29,20,2023
0,0,0,0,25,8.55,71,1023,0.92,299,0,0,4.44444,16.0934,0,294.868,-26.1354,3,29,21,2023
0,0,0,0,99,8.52,70,1023,1.18,299,0,0,4.44444,16.0934,0,307.371,-36.6826,3,29,22,2023
0,0,0,0,94,8.52,70,1023,1.14,321,0,0,4.44444,16.0934,0,323.643,-45.3354,3,29,23,2023
0,0,0,0,96,8.45,70,1023,0.92,345,0,0,4.44444,16.0934,0,344.633,-50.7398,3,30,0,2023
0,0,0,0,88,8.58,68,1022,1.13,26,0,0,3.88889,16.0934,0,8.5607,-51.4637,3,30,1,2023
0,0,0,0,87,8.47,68,1022,0.83,52,0,0,3.33333,16.0934,0,30.7376,-47.2637,3,30,2,2023
0,0,0,0,89,8.52,66,1021,1.46,47,0,0,2.77778,16.0934,0,48.3127,-39.371,3,30,3,2023
0,0,0,0,98,8.66,64,1021,2.02,40,0,0,2.77778,16.0934,0,61.7239,-29.2481,3,30,4,2023
0,0,0,0,88,8.59,64,1021,1.81,51,0,0,2.22222,16.0934,0,72.3992,-17.8887,3,30,5,2023
0,0,0,0,92,8.62,64,1021,1.84,63,0,0,2.22222,16.0934,0,81.5591,-5.87903,3,30,6,2023
0.8887,1.31072,0.206102,1.05624,94,8.77,64,1021,2.32,56,0,0,2.22222,16.0934,1,90.1287,6.41232,3,30,7,2023
7.52466,9.88353,6.43726,5.73936,95,9.18,63,1021,2.71,40,0,0,2.77778,16.0934,1,98.9193,18.6979,3,30,8,2023
20.3296,19.6968,21.4148,17.0118,96,9.93,62,1021,2.62,43,0,0,3.33333,16.0934,1,108.856,30.6656,3,30,9,2023
36.925,36.0639,42.9954,25.6639,100,10.5,63,1022,1.39,42,0,0,3.33333,16.0934,2,121.269,41.8453,3,30,10,2023
53.7852,54.8852,65.2742,40.7637,100,11.16,61,1022,1.11,5,0,0,3.33333,16.0934,3,138.208,51.3675,3,30,11,2023
66.8876,69.2122,70.9561,85.1978,100,11.69,60,1021,1.04,290,0,0,2.77778,16.0934,3,161.833,57.6072,3,30,12,2023
66.0407,73.7534,69.3364,86.5212,100,11.73,58,1021,2.35,276,0,0,2.77778,16.0934,3,190.291,58.4857,3,30,13,2023
60.9207,66.1871,54.5297,72.8707,100,11.45,59,1020,3.25,291,0,0,2.77778,16.0934,2,215.841,53.6073,3,30,14,2023
49.5166,51.4345,44.9336,54.3577,100,11.21,60,1020,3.69,294,0,0,2.77778,16.0934,1,234.555,44.8319,3,30,15,2023
34.9037,40.9287,41.0415,41.9645,100,10.81,62,1020,3.41,297,0,0,2.77778,16.0934,1,248.041,34.0224,3,30,16,2023
18.8885,20.8982,24.9282,24.6589,100,10.51,63,1020,3.08,303,0,0,3.33333,16.0934,0,258.542,22.2325,3,30,17,2023
11.2551,11.7834,12.751,17.4364,100,10.05,66,1021,2.66,308,0,0,3.33333,16.0934,0,267.575,10.0171,3,30,18,2023
0.896169,4.39342,0.531738,4.32563,100,9.39,68,1021,2.22,313,0,0,3.33333,16.0934,0,276.149,-2.28141,3,30,19,2023
0,0,0,0,100,9.21,68,1021,1.93,305,0,0,3.33333,16.0934,0,285.083,-14.3768,3,30,20,2023
0,0,0,0,100,8.95,69,1022,1.46,304,0,0,3.33333,16.0934,0,295.247,-25.932,3,30,21,2023
0,0,0,0,100,8.85,68,1022,1.86,315,0,0,2.77778,16.0934,0,307.757,-36.4367,3,30,22,2023
0,0,0,0,77,8.64,69,1021,2.03,342,0,0,2.22222,16.0934,0,324.004,-45.0318,3,30,23,2023
0,0,0,0,51,8.53,69,1022,2.43,339,0,0,1.66667,16.0934,0,344.881,-50.3763,3,31,0,2023
0,0,0,0,100,9.23,64,1020,0.69,281,0,0,2.22222,1.62544,0,8.60315,-51.0685,3,31,1,2023
0,0,0,0,80,8.96,65,1020,0.7,293,0,0,2.22222,1.62544,0,30.5976,-46.8794,3,31,2,2023
0,0,0,0,67,8.85,65,1020,1.01,305,0,0,1.66667,1.62544,0,48.0811,-39.018,3,31,3,2023
0,0,0,0,0,8.74,65,1020,1.31,294,0,0,1.66667,1.62544,0,61.4609,-28.9257,3,31,4,2023
0,0,0,0,0,8.53,67,1020,1.54,321,0,0,1.66667,1.62544,0,72.128,-17.5888,3,31,5,2023
0,0,0,0,1,8.39,68,1020,1.69,355,0,0,1.66667,1.62544,0,81.2848,-5.59236,3,31,6,2023
1.55002,3.19203,1.16769,5.96545,2,8.49,68,1020,1.75,4,0,0,1.11111,1.62544,1,89.8494,6.69453,3,31,7,2023
15.6861,18.1292,20.086,24.6491,2,9.17,64,1020,1.96,9,0,0,0.555556,1.62544,2,98.6312,18.9847,3,31,8,2023
40.2472,43.4079,60.3489,47.4954,3,9.99,60,1020,2.44,8,0,0,5.68E-14,1.62544,4,108.558,30.9671,3,31,9,2023
62.2566,66.5568,77.7835,60.2742,5,11.08,56,1020,3.12,4,0,0,5.68E-14,1.62544,5,120.972,42.1736,3,31,10,2023
77.4609,79.1518,85.9677,80.8342,3,12.02,53,1020,3.88,353,0,0,-0.555556,1.62544,5,137.965,51.733,3,31,11,2023
83.637,91.1738,88.3247,94.5792,2,12.61,52,1019,4.36,343,0,0,-0.555556,1.62544,3,161.781,58.0017,3,31,12,2023
85.3687,98.393,87.8139,96.8572,2,12.56,52,1019,4.91,330,0,0,-0.555556,1.62544,3,190.544,58.8585,3,31,13,2023
78.2722,91.4649,84.1009,94.9657,1,12.6,51,1018,5.64,327,0,0,5.68E-14,1.62544,2,216.27,53.9107,3,31,14,2023
76.8046,80.9783,80.1829,88.2717,1,12.93,49,1017,6.63,328,0,0,0.555556,1.62544,2,235.002,45.0689,3,31,15,2023
53.6682,59.9135,61.0898,71.6962,5,12.93,49,1017,7.07,330,0,0,1.11111,1.62544,1,248.457,34.2153,3,31,16,2023
37.5044,43.0619,40.0678,46.5379,47,12.16,53,1017,6.05,332,0,0,1.66667,1.62544,1,258.929,22.4011,3,31,17,2023
15.5491,17.1667,7.17413,13.6204,65,11.19,59,1017,4.28,343,0,0,2.22222,1.62544,0,267.943,10.1761,3,31,18,2023
1.59607,8.03719,0.180703,0.969742,73,10.5,61,1017,2.8,344,0,0,2.77778,1.62544,0,276.51,-2.11962,3,31,19,2023
0,0,0,0,79,10.4,61,1018,2.99,348,0,0,3.33333,1.62544,0,285.447,-14.2005,3,31,20,2023
0,0,0,0,82,10.22,62,1018,2.88,6,0,0,3.33333,1.62544,0,295.623,-25.7283,3,31,21,2023
0,0,0,0,8,10.04,63,1018,2.16,18,0,0,3.33333,1.62544,0,308.14,-36.1902,3,31,22,2023
0,0,0,0,4,10.02,63,1018,1.83,24,0,0,3.33333,1.62544,0,324.361,-44.728,3,31,23,2023
0,0,0,0,3,10.29,60,1018,2.07,47,0,0,3.33333,1.62544,0,345.124,-50.0133,4,1,0,2023
0,0,0,0,39,10.42,60,1017,2.82,57,0,0,2.77778,1.62544,0,8.64464,-50.6746,4,1,1,2023
0,0,0,0,31,10.32,60,1017,2.19,58,0,0,2.77778,1.62544,0,30.46,-46.4961,4,1,2,2023
0,0,0,0,27,10.17,61,1017,1.9,50,0,0,3.33333,1.62544,0,47.8524,-38.6658,4,1,3,2023
0,0,0,0,27,10.06,60,1017,1.7,47,0,0,2.77778,1.62544,0,61.2002,-28.6039,4,1,4,2023
0,0,0,0,26,10.04,59,1017,1.85,52,0,0,2.77778,1.62544,0,71.8585,-17.2895,4,1,5,2023
0,0,0,0,20,10.02,58,1017,2.19,55,0,0,2.22222,1.62544,0,81.0115,-5.30655,4,1,6,2023
2.26082,6.76133,1.83365,0.839217,37,10.01,57,1017,2.33,62,0,0,2.77778,1.62544,1,89.5706,6.97561,4,1,7,2023
13.1376,20.1351,20.0886,11.8612,50,10.49,57,1017,2.32,71,0,0,2.77778,1.62544,2,98.343,19.27,4,1,8,2023
36.5679,42.9205,59.9218,40.5713,58,11.35,55,1017,2.26,66,0,0,2.77778,1.62544,4,108.258,31.267,4,1,9,2023
49.0754,52.1436,61.0042,52.3248,100,12.27,54,1017,1.73,64,0,0,2.77778,1.62544,5,120.673,42.5,4,1,10,2023
61.3796,65.1589,64.7892,58.5963,99,13.04,53,1017,0.99,70,0,0,1.66667,1.62544,7,137.719,52.0968,4,1,11,2023
76.5541,80.164,82.4457,79.29,88,13.84,51,1017,0.76,292,0,0,1.11111,1.62544,7,161.728,58.395,4,1,12,2023
74.5881,86.8506,85.9753,88.9625,91,14.4,47,1016,2.67,283,0,0,1.11111,1.62544,7,190.802,59.2297,4,1,13,2023
71.9775,84.8412,86.7766,87.2936,81,14.43,49,1016,3.44,295,0,0,1.66667,1.62544,4,216.704,54.2116,4,1,14,2023
61.458,67.0913,75.6722,77.3607,68,13.94,53,1015,4.22,299,0,0,2.22222,1.62544,2,235.452,45.3034,4,1,15,2023
52.9018,55.3711,60.8064,66.5739,0,13.4,56,1015,4.43,298,0,0,2.22222,1.62544,1,248.875,34.4063,4,1,16,2023
40.698,42.4385,42.1114,46.5952,1,12.4,60,1016,4.19,293,0,0,2.22222,1.62544,1,259.315,22.5682,4,1,17,2023
17.7843,18.2836,9.39729,16.1989,2,11.58,63,1016,3.15,299,0,0,2.77778,1.62544,0,268.309,10.3343,4,1,18,2023
2.48174,8.71718,0.511903,3.62894,3,10.73,66,1016,2.05,312,0,0,3.33333,1.62544,0,276.869,-1.95818,4,1,19,2023
0,0,0,0,4,10.44,66,1017,1.55,331,0,0,3.33333,1.62544,0,285.81,-14.0242,4,1,20,2023
0,0,0,0,4,10.3,66,1017,1.23,19,0,0,3.33333,1.62544,0,295.996,-25.5241,4,1,21,2023
